customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn,gender_encoded,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_mensuelles_fcfa,charges_totales_fcfa,region,forfait,prix_forfait_fcfa,satisfaction_score,segment
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0,1,0,0,1,0,True,False,False,False,False,True,False,44820,44820,Treichville,Fibre-50Mbps,40000,4,Nouveau (<6m)
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,1,1,1,1,1,False,False,False,True,False,False,True,50400,3428550,Abidjan-Sud,Fibre-50Mbps,40000,4,VIP (>36m)
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,0,0,0,0,1,1,True,False,False,False,True,False,False,66630,4264200,Cocody,Fibre-100Mbps,75000,4,VIP (>36m)
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,0,1,0,0,1,1,True,False,False,True,False,False,False,60540,4475430,Abidjan-Nord,Fibre-100Mbps,75000,5,VIP (>36m)
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,1,0,0,0,1,1,True,False,False,False,False,True,False,47370,556410,Treichville,Fibre-50Mbps,40000,1,Actif (6-18m)
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,0,1,1,1,1,1,False,False,True,False,True,False,False,40110,2849220,San-Pedro,Fibre-50Mbps,40000,4,VIP (>36m)
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,1,1,0,0,1,0,False,True,False,False,False,False,True,12630,68310,Abidjan-Nord,Fibre-10Mbps,15000,3,Nouveau (<6m)
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,1,0,0,1,0,False,True,False,True,False,False,False,12600,664320,Yamoussoukro,Fibre-10Mbps,15000,4,VIP (>36m)
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,0,1,0,1,1,True,False,False,False,False,True,False,59100,1508700,Yopougon,Fibre-100Mbps,75000,3,Fidele (18-36m)
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,1,0,0,1,0,False,True,False,False,False,False,True,12120,12120,San-Pedro,Fibre-10Mbps,15000,4,Nouveau (<6m)
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,0,1,1,1,0,False,True,False,False,False,True,False,11670,11670,Yopougon,Fibre-10Mbps,15000,4,Nouveau (<6m)
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,1,0,0,1,0,True,False,True,False,False,False,False,57000,2163360,San-Pedro,Fibre-100Mbps,75000,5,VIP (>36m)
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,0,1,0,0,0,False,False,True,False,False,False,False,27330,1816350,Plateau,Fibre-25Mbps,25000,4,VIP (>36m)
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,1,1,0,1,1,True,False,False,True,False,False,False,66000,4567110,Yopougon,Fibre-100Mbps,75000,2,VIP (>36m)
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,1,0,0,0,0,False,False,False,False,False,False,True,14580,60120,Abidjan-Nord,Fibre-10Mbps,15000,4,Nouveau (<6m)
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,0,1,1,1,1,True,False,True,False,False,True,False,62490,4381830,Abidjan-Nord,Fibre-100Mbps,75000,5,VIP (>36m)
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,0,0,0,0,0,False,False,True,False,False,False,True,18090,556590,Abidjan-Nord,Fibre-10Mbps,15000,3,Fidele (18-36m)
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,1,0,0,1,0,True,False,True,False,False,False,True,56610,2352780,Abidjan-Nord,Fibre-100Mbps,75000,3,VIP (>36m)
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,1,1,1,1,0,False,True,False,True,True,False,False,11640,817950,Marcory,Fibre-10Mbps,15000,4,VIP (>36m)
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,1,1,0,1,1,True,False,False,False,False,True,False,58050,3143340,San-Pedro,Fibre-100Mbps,75000,3,VIP (>36m)
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,0,0,0,1,0,False,False,True,False,True,False,False,34770,1825350,Abidjan-Sud,Fibre-25Mbps,25000,4,VIP (>36m)
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,0,0,0,1,1,True,False,False,False,False,True,False,54990,2372460,Plateau,Fibre-100Mbps,75000,3,VIP (>36m)
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,0,1,0,1,1,True,False,False,False,False,True,False,45900,1720890,Abidjan-Sud,Fibre-50Mbps,40000,2,VIP (>36m)
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,0,1,1,0,1,False,False,False,True,False,True,False,32760,2054100,San-Pedro,Fibre-25Mbps,25000,4,VIP (>36m)
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,1,1,1,1,0,True,False,False,False,False,True,False,53910,149040,Cocody,Fibre-100Mbps,75000,5,Nouveau (<6m)
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,0,0,0,0,0,False,False,False,True,False,False,False,18630,675810,Plateau,Fibre-10Mbps,15000,3,Fidele (18-36m)
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,0,1,1,1,1,True,False,False,False,False,True,False,60150,638790,Cocody,Fibre-100Mbps,75000,1,Actif (6-18m)
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,0,0,0,1,0,False,True,False,True,False,False,True,12390,501090,San-Pedro,Fibre-10Mbps,15000,4,VIP (>36m)
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,1,1,1,1,1,True,False,False,False,True,False,False,51120,1290960,Abidjan-Sud,Fibre-100Mbps,75000,3,Fidele (18-36m)
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,0,1,1,1,1,True,False,True,False,True,False,False,59880,3309270,Abidjan-Sud,Fibre-100Mbps,75000,5,VIP (>36m)
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,0,0,0,1,0,False,True,False,False,False,False,True,12420,67650,Abidjan-Nord,Fibre-10Mbps,15000,3,Nouveau (<6m)
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,44640,137730,Cocody,Fibre-50Mbps,40000,1,Nouveau (<6m)
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,0,1,1,1,0,False,False,False,False,False,False,True,30420,210210,San-Pedro,Fibre-25Mbps,25000,4,Actif (6-18m)
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,0,1,1,1,0,False,True,False,False,False,False,True,12510,37740,Yamoussoukro,Fibre-10Mbps,15000,3,Nouveau (<6m)
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,1,0,0,1,1,True,False,False,True,False,True,False,53370,1816590,Bouake,Fibre-100Mbps,75000,5,Fidele (18-36m)
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,0,0,0,1,1,True,False,False,False,False,True,False,46830,1281300,Yopougon,Fibre-50Mbps,40000,1,Fidele (18-36m)
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,1,1,0,1,1,False,True,False,True,False,False,False,14130,1034370,Yopougon,Fibre-10Mbps,15000,4,VIP (>36m)
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1,0,0,1,0,False,True,False,False,False,False,True,11850,11850,Marcory,Fibre-10Mbps,15000,3,Nouveau (<6m)
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,1,0,0,0,1,False,False,True,False,False,True,False,33870,2391210,Treichville,Fibre-25Mbps,25000,3,VIP (>36m)
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,0,0,0,1,1,True,False,False,False,False,True,False,51570,729390,Yopougon,Fibre-100Mbps,75000,4,Actif (6-18m)
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,0,1,1,0,1,False,False,False,False,True,False,False,35160,901590,Marcory,Fibre-25Mbps,25000,2,Fidele (18-36m)
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,1,0,0,1,0,False,False,False,True,False,False,False,30330,1956060,Abidjan-Sud,Fibre-25Mbps,25000,3,VIP (>36m)
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,1,0,0,0,1,False,False,False,False,False,True,False,21270,21270,Bouake,Fibre-25Mbps,25000,3,Nouveau (<6m)
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,1,0,0,1,0,False,False,False,False,False,True,False,26610,48750,Abidjan-Nord,Fibre-25Mbps,25000,2,Nouveau (<6m)
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,0,0,0,1,1,False,True,False,True,True,False,False,15420,712920,Marcory,Fibre-10Mbps,15000,5,VIP (>36m)
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,0,0,0,1,1,True,False,False,False,False,False,False,45000,1067100,Abidjan-Nord,Fibre-50Mbps,40000,4,Fidele (18-36m)
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,0,1,1,1,0,False,True,False,True,False,False,True,12120,766650,Yopougon,Fibre-10Mbps,15000,3,VIP (>36m)
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,1,0,1,1,1,False,True,False,True,False,False,True,11760,702330,Yopougon,Fibre-10Mbps,15000,5,VIP (>36m)
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,0,1,0,1,1,True,False,False,False,False,False,True,42270,42270,Yopougon,Fibre-50Mbps,40000,2,Nouveau (<6m)
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,0,1,1,1,1,False,False,False,True,True,False,False,52830,3855390,Abidjan-Sud,Fibre-100Mbps,75000,5,VIP (>36m)
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,0,0,0,1,0,False,False,False,False,False,True,False,42690,338190,Yopougon,Fibre-50Mbps,40000,2,Actif (6-18m)
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,0,1,0,1,1,True,False,False,True,False,False,False,60630,3582750,Yopougon,Fibre-100Mbps,75000,4,VIP (>36m)
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,1,0,0,1,1,True,False,True,False,True,False,False,50580,3173430,Cocody,Fibre-50Mbps,40000,5,VIP (>36m)
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,1,1,0,1,0,False,True,False,True,False,False,False,14370,1053720,Bouake,Fibre-10Mbps,15000,4,VIP (>36m)
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,0,1,1,1,1,True,False,False,True,True,False,False,59430,3850020,Yopougon,Fibre-100Mbps,75000,3,VIP (>36m)
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,1,0,0,1,0,False,True,True,False,False,False,True,11760,36810,Abidjan-Nord,Fibre-10Mbps,15000,3,Nouveau (<6m)
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,1,0,0,1,1,False,False,False,False,False,True,False,27390,27390,Bouake,Fibre-25Mbps,25000,1,Nouveau (<6m)
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,1,0,1,1,0,False,False,True,False,True,False,False,38700,1157970,Abidjan-Nord,Fibre-50Mbps,40000,3,Fidele (18-36m)
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,1,1,1,1,1,False,False,False,False,False,False,True,41700,642840,Abidjan-Nord,Fibre-50Mbps,40000,4,Actif (6-18m)
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,0,1,1,1,1,False,False,False,False,False,True,False,41130,338610,Bouake,Fibre-50Mbps,40000,3,Actif (6-18m)
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,1,0,0,1,0,True,False,False,False,False,False,True,57000,393300,Cocody,Fibre-100Mbps,75000,3,Actif (6-18m)
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,0,1,1,1,1,True,False,True,False,True,False,False,64890,4758330,Treichville,Fibre-100Mbps,75000,3,VIP (>36m)
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,1,1,1,1,0,False,False,False,True,False,True,False,51660,3129150,Cocody,Fibre-100Mbps,75000,5,VIP (>36m)
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,0,1,1,1,0,False,True,False,False,False,False,True,11820,68100,Abidjan-Sud,Fibre-10Mbps,15000,5,Nouveau (<6m)
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,0,1,1,1,1,True,False,False,False,False,False,False,48540,691680,Abidjan-Sud,Fibre-50Mbps,40000,4,Actif (6-18m)
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,0,0,0,1,1,True,False,False,False,False,False,False,50490,1093170,Abidjan-Sud,Fibre-50Mbps,40000,4,Fidele (18-36m)
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,1,1,1,1,0,False,True,True,False,False,False,True,12090,251940,Marcory,Fibre-10Mbps,15000,5,Fidele (18-36m)
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,1,1,1,1,0,False,False,False,True,False,False,True,38550,614400,San-Pedro,Fibre-50Mbps,40000,5,Actif (6-18m)
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,1,0,0,1,0,False,True,False,True,False,False,False,15420,150960,Cocody,Fibre-10Mbps,15000,5,Actif (6-18m)
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,0,0,1,1,1,False,False,False,False,False,True,False,33600,458730,Cocody,Fibre-25Mbps,25000,5,Actif (6-18m)
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,0,1,0,1,0,True,False,False,False,False,True,False,49440,955410,Cocody,Fibre-50Mbps,40000,1,Fidele (18-36m)
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0,0,0,1,1,True,False,False,False,False,True,False,41820,81120,Plateau,Fibre-50Mbps,40000,3,Nouveau (<6m)
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,1,0,0,1,1,False,False,False,True,False,False,False,44340,2374950,Treichville,Fibre-50Mbps,40000,4,VIP (>36m)
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,0,1,1,1,0,False,True,True,False,False,False,True,12360,140340,Abidjan-Sud,Fibre-10Mbps,15000,5,Actif (6-18m)
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,1,1,0,1,0,False,True,False,True,False,False,True,11940,818070,Yopougon,Fibre-10Mbps,15000,5,VIP (>36m)
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,0,0,0,1,1,True,False,False,False,False,False,False,42540,163800,Yamoussoukro,Fibre-50Mbps,40000,2,Nouveau (<6m)
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,1,1,0,1,1,False,False,False,True,False,False,False,53430,3752670,Cocody,Fibre-100Mbps,75000,4,VIP (>36m)
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,1,1,0,0,1,False,False,False,False,False,True,False,27180,1590720,Yamoussoukro,Fibre-25Mbps,25000,3,VIP (>36m)
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,0,1,1,1,0,False,True,False,False,False,True,False,12240,192840,Marcory,Fibre-10Mbps,15000,4,Actif (6-18m)
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,1,1,0,1,1,True,False,True,False,False,False,False,50550,2123550,Yopougon,Fibre-50Mbps,40000,4,VIP (>36m)
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,0,1,0,1,1,True,False,False,False,False,True,False,62640,145680,Abidjan-Sud,Fibre-100Mbps,75000,3,Nouveau (<6m)
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,1,1,0,1,0,False,False,False,True,False,False,True,49170,709050,Treichville,Fibre-50Mbps,40000,4,Actif (6-18m)
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,0,1,0,1,1,True,False,True,False,False,False,False,56910,3000120,Cocody,Fibre-100Mbps,75000,3,VIP (>36m)
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,0,0,0,1,0,False,True,True,False,False,False,False,12330,392730,Yopougon,Fibre-10Mbps,15000,4,Fidele (18-36m)
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,0,1,0,1,0,False,True,False,False,False,True,False,14820,468120,Yamoussoukro,Fibre-10Mbps,15000,5,Fidele (18-36m)
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,0,0,0,1,1,True,False,False,False,False,False,True,44670,687420,Yamoussoukro,Fibre-50Mbps,40000,1,Actif (6-18m)
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,0,0,0,1,0,True,False,False,False,False,False,False,45870,302160,Abidjan-Sud,Fibre-50Mbps,40000,2,Actif (6-18m)
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,0,1,1,1,1,True,False,False,False,False,False,False,63210,935550,Treichville,Fibre-100Mbps,75000,5,Actif (6-18m)
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,1,1,0,1,1,False,True,True,False,True,False,False,12330,751200,Cocody,Fibre-10Mbps,15000,5,VIP (>36m)
